Word;Part of speech;Translation;Frequency;Forms;Raw frequency;Number;Term;Term number;Term type;Auxiliary verb;Main word;Endings;Comment & logic
Text;Text;Text;Figure;Text;Figure;Text;Text;Figure;Text;Text;Text;Text;Text
;;;;;;;;;;;;;
exilio ;Noun;exile;3359 ;;;;;;;;exilio ;"s; es";К слову может добавляться одно из окончаний множественного числа.
portador ;Noun;bearer, carrier;3362 ;;;;;;;;portador ;"s; es";К слову может добавляться одно из окончаний множественного числа.
obispo ;Noun;bishop;3363 ;;;;;;;;obispo ;"s; es";К слову может добавляться одно из окончаний множественного числа.
apertura ;Noun;opening, beginning;3368 ;;;;;;;;apertura ;"s; es";К слову может добавляться одно из окончаний множественного числа.
ideolog_a ;Noun;ideology;3369 ;;;;;;;;ideolog_a ;"s; es";К слову может добавляться одно из окончаний множественного числа.
cazador ;Noun;hunter;3376 ;;;;;;;;cazador ;"s; es";К слову может добавляться одно из окончаний множественного числа.
seguro ;Noun;insurance;3377 ;;;;;;;;seguro ;"s; es";К слову может добавляться одно из окончаний множественного числа.
ingenio ;Noun;ingenuity, talent, wit;3378 ;;;;;;;;ingenio ;"s; es";К слову может добавляться одно из окончаний множественного числа.
hembra ;Noun;female, woman;3379 ;;;;;;;;hembra ;"s; es";К слову может добавляться одно из окончаний множественного числа.
bando ;Noun;faction, side;3380 ;;;;;;;;bando ;"s; es";К слову может добавляться одно из окончаний множественного числа.
dormitorio ;Noun;bedroom, dormitory;3382 ;;;;;;;;dormitorio ;"s; es";К слову может добавляться одно из окончаний множественного числа.
plenitud ;Noun;fullness, abundance;3383 ;;;;;;;;plenitud ;"s; es";К слову может добавляться одно из окончаний множественного числа.
coraje ;Noun;courage, toughness;3385 ;;;;;;;;coraje ;"s; es";К слову может добавляться одно из окончаний множественного числа.
plomo ;Noun;lead, bullet;3386 ;;;;;;;;plomo ;"s; es";К слову может добавляться одно из окончаний множественного числа.
descendiente ;Noun;descendant;3387 ;;;;;;;;descendiente ;"s; es";К слову может добавляться одно из окончаний множественного числа.
rep_blica ;Noun;republic;3389 ;;;;;;;;rep_blica ;"s; es";К слову может добавляться одно из окончаний множественного числа.
sierra ;Noun;mountain range, saw;3390 ;;;;;;;;sierra ;"s; es";К слову может добавляться одно из окончаний множественного числа.
guante ;Noun;glove;3392 ;;;;;;;;guante ;"s; es";К слову может добавляться одно из окончаний множественного числа.
cart_n ;Noun;cardboard, carton, sketch;3393 ;;;;;;;;cart_n ;"s; es";К слову может добавляться одно из окончаний множественного числа.
adolescencia ;Noun;adolescence;3397 ;;;;;;;;adolescencia ;"s; es";К слову может добавляться одно из окончаний множественного числа.
complicaci_n ;Noun;complication;3400 ;;;;;;;;complicaci_n ;"s; es";К слову может добавляться одно из окончаний множественного числа.
